BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
186;29.116978;0.561971;4.067667
187;29.248962;0.654291;4.464493
188;29.273260;0.679853;4.221203
189;29.081501;0.609555;4.339030
190;29.089920;0.686368;4.453882
191;29.442677;0.660035;4.484048
192;29.070017;0.596618;4.649722
193;29.136129;0.823984;4.631274
194;29.107807;0.753350;4.495590
195;29.010187;0.758106;4.474451
196;29.069895;0.689923;4.232231
197;29.017731;0.673005;3.956160
198;29.126266;0.739795;4.499591
199;28.987576;0.697712;4.055280
200;29.131229;0.689434;4.499498
201;29.083668;0.645200;4.535722
202;29.066889;0.703232;4.340022
203;29.171848;0.595088;4.235469
204;29.154682;0.651968;4.527181
205;29.215443;0.636531;4.538938
206;29.027685;0.674045;4.531878
207;29.133783;0.626570;4.258765
208;29.036854;0.617622;4.205424
209;29.300858;0.668643;4.230285
210;29.153265;0.635738;4.681987
211;29.066046;0.595370;4.259491
212;29.284740;0.705862;4.697437
213;29.230564;0.671850;4.509799
214;29.175665;0.694397;4.318105
215;29.226145;0.819814;4.792586
216;29.250494;0.876419;4.609129
217;29.156872;0.664586;4.325603
218;29.224792;0.702736;4.629149
219;29.288198;0.705718;4.618035
220;29.141241;0.643648;4.395078
221;29.094940;0.595104;4.355226
222;29.007120;0.628298;4.241850
223;29.256329;0.536726;4.350970
224;29.386362;0.612506;4.410748
225;29.179422;0.652150;4.565264
226;29.192774;0.788182;4.611370
227;29.185223;0.722736;4.499606
228;29.065716;0.767808;4.304925
229;29.109524;0.692957;4.319815
230;29.052881;0.658643;4.280451
231;29.116770;0.611933;4.442541
232;29.116827;0.737558;4.553181
233;29.175095;0.838192;4.636554
234;29.040340;0.612278;4.381350
235;29.141840;0.818365;4.643095
236;29.018093;0.755728;4.639437
237;29.187662;0.612125;4.643962
238;29.341084;0.736698;4.655267
239;29.043766;0.776986;4.442893
240;29.030661;0.677283;4.286700
241;29.102001;0.712246;4.573155
242;29.316402;0.830672;4.740621
243;29.203806;0.778918;4.576505
244;29.100861;0.660032;4.670304
245;29.194036;0.878678;4.658141
246;29.203568;0.687635;4.594729
247;29.108801;0.611882;4.209049
248;29.059193;0.651117;4.088506
249;29.164301;0.832768;4.668256
250;29.074045;0.786294;4.447565
251;29.311169;0.905882;4.605846
252;29.204950;0.662643;4.460458
253;29.239857;0.949811;4.694460
254;29.149326;0.585366;4.412474
255;29.100983;0.652205;4.578480
256;29.212406;0.591018;4.409171
257;29.180054;0.729878;4.628515
258;29.058048;0.700211;4.534937
259;29.062170;0.612038;4.371235
260;29.142384;0.722310;4.731484
261;29.491322;0.678970;4.407542
262;29.141663;0.611965;4.607011
263;29.135620;0.671290;4.499514
264;29.477371;0.715520;4.699286
265;29.168417;0.719754;4.650772
266;29.102726;0.612227;4.142333
267;29.201431;0.908288;4.901700
268;29.277105;0.709062;4.550826
269;29.167639;0.672746;4.694179
270;29.110516;0.881600;4.476035
271;29.224941;0.723539;4.830288
272;29.070078;0.612064;4.410793
273;29.138113;0.655734;4.509712
274;29.004084;0.611789;4.192448
275;29.323797;0.612176;4.247891
276;29.182068;0.673504;4.476371
277;29.216314;0.976717;4.624484
278;29.203115;0.700067;4.493177
279;29.128971;0.665133;4.431949
280;29.146534;0.668326;4.417466
281;29.198395;0.740989;4.323427
282;29.311563;0.612621;4.599594
283;29.041693;0.634214;4.377421
284;29.037786;0.691382;4.450237
285;29.242107;0.671344;4.629472
286;29.336330;0.739981;4.559302
287;29.156244;0.621222;4.451318
288;29.117849;0.770794;4.610976
289;29.155884;0.595552;4.285856
290;29.307983;0.761568;4.971700
291;29.293972;0.595587;4.131075
292;29.142834;0.700675;4.876112
293;29.239887;0.834502;4.488954
294;29.063131;0.672819;4.400897
295;29.217457;0.631661;4.496631
296;29.139374;1.036458;4.645196
297;29.218689;0.629920;4.469191
298;29.354223;0.741098;4.675961
299;29.034119;0.631846;4.265325
300;29.082071;0.595293;4.125965
301;29.086161;0.748147;4.486659
302;29.125126;0.682909;4.742330
303;29.005344;0.665309;4.377439
304;29.090881;0.712768;4.472064
305;29.189194;0.670957;4.825332
306;29.592463;0.976426;5.087878
307;29.563116;0.631939;5.024647
308;29.418743;0.677274;4.698640
309;29.155972;0.637334;4.444803
310;29.278488;0.636909;4.690013
311;29.142080;0.716330;4.559145
312;29.395084;0.690253;4.585319
313;29.171124;0.653411;4.287481
314;29.258646;0.595603;4.170969
315;29.070618;0.721712;4.243872
316;29.311081;0.663808;4.313005
317;29.176296;0.711258;4.694685
318;29.203690;0.733530;4.639782
319;29.230230;0.670717;4.374378
320;29.254736;0.813757;4.646346
321;29.098820;0.929901;4.613472
322;29.241085;0.721901;4.823600
323;29.232067;0.680902;4.610903
324;29.225155;0.751398;4.558835
325;29.218359;0.702579;4.183379
326;29.096714;0.884368;4.433462
327;29.389912;0.745142;4.698323
328;29.418472;0.799360;4.809370
329;29.479898;0.781811;4.680593
330;29.272867;0.699792;4.646810
331;29.285583;0.767635;4.601994
332;29.057926;0.654454;4.046800
333;29.125065;0.695459;4.337002
334;29.102970;0.579808;4.036167
335;29.103058;0.604800;4.248599
336;29.225845;0.623155;4.158061
337;29.093136;0.638106;4.284976
338;29.178431;0.562525;4.548236
339;29.141180;0.607958;4.574490
340;29.172840;0.630867;4.272496
341;29.122747;0.626835;4.291667
342;29.156124;0.768960;4.636099
343;29.126781;0.621392;4.454391
344;29.319229;0.562122;4.417593
345;29.145870;0.676262;4.371847
346;29.185797;0.647104;4.345034
347;29.215530;0.660803;4.587418
348;29.008020;0.627866;4.331379
349;29.133755;0.598442;4.172246
350;29.009466;0.654186;4.305945
351;29.301456;0.562656;3.993385
352;29.087183;0.875344;4.580803
353;29.106787;0.669357;4.424067
354;29.447393;0.755744;4.448438
355;29.316971;0.612192;4.594380
356;29.116467;0.773482;4.329488
357;29.192562;0.612310;4.151280
358;29.294001;0.976554;4.662154
359;29.221577;0.684730;4.652198
360;29.135828;0.686800;4.320205
361;29.138805;0.921386;4.528787
362;29.044611;0.612227;4.390957
363;29.208466;0.677424;4.679731
364;29.108196;0.721821;4.104944
365;29.196741;0.658723;4.446381
366;29.271723;0.632026;4.404310
367;29.246227;0.686480;4.361507
368;29.158649;0.803536;4.601027
369;29.267996;0.653414;4.668201
370;29.202692;0.632502;4.132425
371;29.156363;0.671030;4.314445
372;29.102848;0.612406;4.357587
373;29.434195;0.812106;4.440403
374;29.206873;0.647539;4.241463
375;29.269861;0.703981;4.553680
376;29.125183;0.696595;4.261862
377;29.180685;0.732822;4.647593
378;29.224218;0.612595;4.198643
379;29.118000;0.630342;4.329110
380;29.270700;0.730426;4.597699
381;29.184717;0.612384;4.450150
382;29.099508;0.685958;4.418272
383;29.152874;0.690640;4.708025
384;29.203058;0.679619;4.647235
385;29.066288;0.663616;4.189012
386;29.208796;0.857744;4.793206
387;29.573040;1.132096;4.819398
388;29.392435;0.680634;4.612163
389;29.226894;0.696643;4.461696
390;29.244816;0.898371;4.509402
391;29.525356;0.721661;4.582077
392;29.188986;0.974723;4.757302
393;29.206812;0.944118;4.465824
394;29.261173;0.834886;4.503385
395;29.386297;0.842506;4.870957
396;29.423376;0.770250;4.300019
397;29.295263;0.663757;4.592192
398;29.219620;0.664070;4.676029
399;29.336063;0.754486;4.705655
