BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
81;3.341554;0.133078;2.563485
82;3.321350;0.133088;2.567162
83;3.292488;0.133232;2.518877
84;3.299343;0.127741;2.562937
85;3.290082;0.143952;2.517782
86;3.331482;0.127904;2.600007
87;3.292758;0.127821;2.508605
88;3.297027;0.122387;2.527338
89;3.285423;0.122547;2.517760
90;3.300636;0.122522;2.602858
91;3.287587;0.122502;2.525741
92;3.295855;0.117299;2.552672
93;3.313233;0.117242;2.577168
94;3.312451;0.134675;2.679302
95;3.294622;0.134790;2.518167
96;3.302379;0.111706;2.542697
97;3.286865;0.147286;2.525465
98;3.325800;0.147267;2.650038
99;3.280130;0.147280;2.525741
100;3.330791;0.147370;2.585898
101;3.284099;0.147315;2.567421
102;3.296125;0.163914;2.627850
103;3.281604;0.140304;2.575549
104;3.369004;0.140243;2.615347
105;3.299372;0.140154;2.599136
106;3.376881;0.164947;2.650275
107;3.287437;0.133232;2.538326
108;3.302619;0.132915;2.663914
109;3.295464;0.133043;2.543818
110;3.338067;0.132963;2.541056
111;3.283258;0.133066;2.511145
112;3.280582;0.149280;2.586361
113;3.284911;0.126006;2.552525
114;3.317953;0.125987;2.570288
115;3.309895;0.126080;2.563408
116;3.289902;0.125978;2.610096
117;3.325319;0.125958;2.548192
118;3.364675;0.126093;2.634557
119;3.291345;0.149725;2.559078
120;3.324657;0.119027;2.540019
121;3.322313;0.119034;2.550877
122;3.314796;0.118970;2.575517
123;3.300304;0.118902;2.531632
124;3.305806;0.118963;2.555750
125;3.285272;0.118870;2.540880
126;3.329618;0.118864;2.528528
127;3.314465;0.118826;2.563747
128;3.309805;0.111683;2.517127
129;3.292307;0.138438;2.574154
130;3.287888;0.138506;2.516691
131;3.370657;0.138432;2.560205
132;3.289421;0.138435;2.533974
133;3.292578;0.138378;2.561677
134;3.287497;0.162496;2.549510
135;3.427150;0.138413;2.656448
136;3.279980;0.138307;2.548714
137;3.368914;0.138515;2.638464
138;3.294411;0.129690;2.547431
139;3.351055;0.129392;2.619005
140;3.308121;0.129584;2.560035
141;3.298501;0.129610;2.587200
142;3.285663;0.129571;2.516976
143;3.293870;0.129811;2.609194
144;3.294923;0.129504;2.568918
145;3.320298;0.129533;2.568067
146;3.287707;0.129520;2.498365
147;3.349070;0.146029;2.569677
148;3.285903;0.120790;2.517027
149;3.289752;0.120720;2.537977
150;3.288489;0.120704;2.530157
151;3.329588;0.120688;2.545267
152;3.310406;0.120752;2.595830
153;3.297118;0.120736;2.516835
154;3.296637;0.120925;2.563402
155;3.458178;0.120806;2.539606
156;3.292668;0.136918;2.546253
157;3.331422;0.120739;2.534381
158;3.292277;0.120845;2.498729
159;3.287076;0.120794;2.487648
160;3.287587;0.111696;2.560669
161;3.286084;0.133206;2.525731
162;3.491701;0.133197;2.583824
163;3.297057;0.133110;2.550519
164;3.310857;0.133270;2.602918
165;3.301146;0.133328;2.546656
166;3.318795;0.133299;2.661555
167;3.295764;0.133162;2.529523
168;3.349672;0.133178;2.597206
169;3.287587;0.133133;2.497040
170;3.307520;0.133363;2.598061
171;3.281243;0.133091;2.507997
172;3.305566;0.133149;2.547610
173;3.287136;0.133197;2.533277
174;3.298080;0.133152;2.610573
175;3.309384;0.122627;2.546848
176;3.350123;0.122294;2.587661
177;3.300936;0.122470;2.518490
178;3.318344;0.122666;2.536966
179;3.292818;0.122550;2.496486
180;3.347056;0.122698;2.610371
181;3.294622;0.122595;2.599334
182;3.313563;0.122739;2.582314
183;3.283257;0.122640;2.525747
184;3.299643;0.129850;2.566451
185;3.285182;0.122547;2.497866
186;3.446632;0.139117;2.576861
187;3.291255;0.122531;2.547616
188;3.317532;0.122467;2.534349
189;3.300124;0.122704;2.510467
190;3.321922;0.122643;2.593395
191;3.294743;0.122490;2.508266
192;3.308061;0.111664;2.537168
193;3.286144;0.152810;2.564637
194;3.289120;0.129549;2.567037
195;3.540196;0.129597;2.563843
196;3.299974;0.129725;2.608730
197;3.333707;0.129555;2.525411
198;3.300936;0.129629;2.523095
199;3.290263;0.129670;2.552230
200;3.294562;0.129437;2.517545
201;3.329889;0.129574;2.645078
202;3.289361;0.129568;2.554870
203;3.323395;0.129606;2.646992
204;3.300244;0.129501;2.587408
205;3.327303;0.129642;2.586602
206;3.381571;0.129549;2.516217
207;3.329227;0.129741;2.652550
208;3.349882;0.129613;2.499766
209;3.314826;0.129568;2.648468
210;3.299463;0.129597;2.535897
211;3.348950;0.146102;2.639273
212;3.311669;0.129658;2.513347
213;3.309775;0.129565;2.548333
214;3.340622;0.133405;2.536451
215;3.309324;0.133686;2.595539
216;3.310797;0.141939;2.502157
217;3.317231;0.117181;2.527113
218;3.288669;0.117286;2.591801
219;3.407547;0.117197;2.633126
220;3.280582;0.117226;2.558013
221;3.296366;0.117341;2.542061
222;3.287347;0.117174;2.542282
223;3.324687;0.117165;2.657082
224;3.299763;0.117226;2.538387
225;3.319546;0.133315;2.555670
226;3.296667;0.133203;2.547930
227;3.333737;0.133139;2.521149
228;3.294832;0.150384;2.550112
229;3.510522;0.149782;2.563325
230;3.287918;0.133181;2.545459
231;3.290804;0.133158;2.517917
232;3.498075;0.133078;2.538083
233;3.295464;0.133110;2.559194
234;3.298471;0.150144;2.576781
235;3.301447;0.133178;2.526211
236;3.324507;0.133184;2.573923
237;3.290022;0.150637;2.563690
238;3.292608;0.133190;2.624454
239;3.316690;0.133267;2.541427
240;3.339209;0.119059;2.590349
241;3.317652;0.118902;2.494080
242;3.446242;0.118998;2.592026
243;3.294772;0.119034;2.505370
244;3.347447;0.119152;2.555123
245;3.289090;0.118982;2.496349
246;3.300786;0.119011;2.581805
247;3.296396;0.119011;2.496627
248;3.312270;0.119168;2.562720
249;3.296907;0.118861;2.545888
250;3.524141;0.118982;2.640374
251;3.289811;0.119120;2.516589
252;3.321471;0.118931;2.610291
253;3.328055;0.118998;2.657034
254;3.329979;0.126746;2.576627
255;3.290263;0.118934;2.519747
256;3.354963;0.118870;2.578099
257;3.300545;0.133418;2.582355
258;3.325379;0.133245;2.520995
259;3.292127;0.133213;2.529610
260;3.389388;0.133322;2.595033
261;3.283828;0.133037;2.516096
262;3.312842;0.133190;2.513946
263;3.287707;0.133270;2.525923
264;3.286354;0.133069;2.551744
265;3.338157;0.133206;2.551850
266;3.310677;0.133194;2.573846
267;3.323425;0.133194;2.611504
268;3.307069;0.133187;2.560199
269;3.304093;0.133203;2.583011
270;3.285482;0.133200;2.516650
271;3.325048;0.150218;2.593824
272;3.278718;0.149517;2.528355
273;3.292187;0.133174;2.582695
274;3.287346;0.133018;2.504733
275;3.346816;0.133091;2.545357
276;3.287587;0.117152;2.486355
277;3.316239;0.117485;2.557693
278;3.309504;0.117283;2.489238
279;3.297929;0.117389;2.550282
280;3.300425;0.117104;2.520112
281;3.816346;0.117238;2.646269
282;3.288099;0.117216;2.476899
283;3.344771;0.117376;2.708870
284;3.288640;0.117194;2.539949
285;3.340201;0.117354;2.570349
286;3.286113;0.117216;2.497488
287;3.310647;0.117261;2.545968
288;3.288549;0.117062;2.552554
289;3.307550;0.129523;2.617005
290;3.344891;0.129744;2.555603
291;3.295404;0.129718;2.558026
292;3.291676;0.129718;2.531276
293;3.322733;0.129677;2.541107
294;3.282415;0.129706;2.502995
295;3.330160;0.129859;2.617987
296;3.307580;0.129725;2.524211
297;3.326221;0.129568;2.615123
298;3.291585;0.129606;2.556250
299;3.488303;0.129520;2.549440
300;3.287677;0.129616;2.570775
301;3.351777;0.129622;2.591392
302;3.279830;0.129626;2.596256
303;3.330580;0.148778;2.589447
304;3.289451;0.144368;2.637527
305;3.331993;0.129616;2.603034
306;3.293690;0.129850;2.581533
307;3.375197;0.129750;2.581953
308;3.317983;0.129696;2.588314
309;3.291405;0.129626;2.529475
310;3.298621;0.129696;2.561594
311;3.310888;0.129827;2.570509
312;3.364885;0.129536;2.619991
313;3.323635;0.129734;2.515984
314;3.328476;0.129677;2.561165
315;3.323905;0.129754;2.541869
316;3.303281;0.129693;2.534029
317;3.302619;0.129613;2.530755
318;3.337315;0.129638;2.571114
319;3.297419;0.153325;2.574333
320;3.339720;0.128301;2.628480
321;3.310436;0.122733;2.530960
322;3.491911;0.122746;2.548806
323;3.293961;0.122781;2.530794
324;3.491189;0.122986;2.626160
325;3.311429;0.145846;2.565830
326;3.461816;0.122858;2.591913
327;3.296697;0.122906;2.608342
328;3.335060;0.122800;2.582438
329;3.307851;0.130272;2.545248
330;3.408871;0.122918;2.635651
331;3.284520;0.122730;2.521357
332;3.326281;0.122653;2.563296
333;3.320599;0.122768;2.570966
334;3.504298;0.122698;2.625600
335;3.289661;0.122931;2.552323
336;3.466897;0.122787;2.599325
337;3.284971;0.122752;2.516762
338;3.347086;0.122726;2.654682
339;3.286144;0.145107;2.510656
340;3.323485;0.122730;2.621117
341;3.300816;0.147139;2.551440
342;3.332474;0.122717;2.616144
343;3.285994;0.132819;2.537817
344;3.337917;0.122726;2.586086
345;3.290022;0.122746;2.512061
346;3.310046;0.123008;2.579078
347;3.307550;0.122832;2.515485
348;3.313954;0.122880;2.554691
349;3.292788;0.122640;2.518803
350;3.329047;0.122653;2.583578
351;3.287827;0.122925;2.504118
352;3.303341;0.122621;2.582634
353;3.337766;0.133210;2.708106
354;3.307611;0.155059;2.607629
355;3.284400;0.133165;2.570890
356;3.506313;0.148458;2.655677
357;3.300755;0.133264;2.563190
358;3.307641;0.133302;2.630762
359;3.286595;0.133238;2.566647
360;3.301387;0.133120;2.575418
361;3.290684;0.133197;2.543293
362;3.538633;0.133302;2.573763
363;3.298380;0.133290;2.513194
364;3.302559;0.133238;2.517322
365;3.302860;0.133270;2.599120
366;3.317201;0.133517;2.635792
367;3.312030;0.133430;2.660586
368;3.528711;0.133194;2.583347
369;3.289300;0.149741;2.629184
370;3.279890;0.148461;2.634208
371;3.292428;0.148538;2.552669
372;3.298591;0.133283;2.508710
373;3.288549;0.133158;2.504982
374;3.308723;0.133142;2.532377
375;3.302109;0.133331;2.595482
376;3.320058;0.133440;2.541075
377;3.449279;0.133123;2.613901
378;3.285933;0.133200;2.580730
379;3.332685;0.133194;2.634016
380;3.287437;0.133152;2.512605
381;3.326642;0.133210;2.603699
382;3.295434;0.133226;2.555862
383;3.344440;0.133456;2.667398
384;3.291135;0.111770;2.477450
385;3.378053;0.121482;2.595878
386;3.286956;0.121338;2.521043
387;3.293781;0.121197;2.530707
388;3.289752;0.121277;2.560960
389;3.325169;0.121392;2.604368
390;3.317382;0.121386;2.531216
391;3.316600;0.121421;2.597968
392;3.282927;0.121229;2.525661
393;3.312571;0.121338;2.594458
394;3.290203;0.121306;2.507952
395;3.334489;0.121286;2.692720
396;3.313443;0.121386;2.533296
397;3.330280;0.121398;2.627856
398;3.289060;0.121491;2.537754
399;3.341254;0.128842;2.594055
400;3.285001;0.121408;2.506470
401;3.304303;0.121258;2.563546
402;3.313443;0.121328;2.594976
403;3.508687;0.121504;2.569763
404;3.290112;0.121350;2.554074
405;3.334789;0.121437;2.546832
406;3.289180;0.121491;2.521245
407;3.299884;0.121520;2.555424
408;3.353521;0.121392;2.631574
409;3.298110;0.121318;2.511910
410;3.361518;0.121523;2.565706
411;3.292428;0.121424;2.473014
412;3.330971;0.121699;2.624272
413;3.287136;0.121594;2.498918
414;3.314766;0.121619;2.559984
415;3.306408;0.121341;2.587277
416;3.364885;0.145149;2.619600
417;3.290443;0.129814;2.522262
418;3.314315;0.130019;2.573005
419;3.334459;0.129939;2.601024
420;3.315879;0.129914;2.624160
421;3.291135;0.129814;2.521488
422;3.361878;0.129840;2.592224
423;3.283829;0.129840;2.506733
424;3.365516;0.129728;2.733194
425;3.290082;0.129766;2.510141
426;3.377482;0.130160;2.727510
427;3.283949;0.129702;2.524944
428;3.389929;0.129936;2.615366
429;3.288128;0.129862;2.492007
430;3.357038;0.129853;2.628624
431;3.298561;0.145798;2.523565
432;3.292788;0.129898;2.538554
433;3.281905;0.129862;2.498202
434;3.295043;0.129741;2.580432
435;3.286204;0.129821;2.536771
436;3.294772;0.129923;2.552870
437;3.285392;0.129882;2.508022
438;3.479765;0.129814;2.678679
439;3.289511;0.129610;2.538378
440;3.320208;0.129840;2.638899
441;3.292247;0.129856;2.528336
442;3.300334;0.129984;2.528729
443;3.287556;0.129814;2.525680
444;3.321741;0.129888;2.635277
445;3.287076;0.144886;2.543689
446;3.292849;0.129760;2.514669
447;3.278718;0.129920;2.485283
448;3.323064;0.129802;2.561750
449;3.300365;0.138576;2.575869
450;3.493895;0.138714;2.581325
451;3.286565;0.138736;2.530457
452;3.364765;0.138733;2.638058
453;3.282867;0.138643;2.490931
454;3.299432;0.138666;2.640544
455;3.335391;0.138579;2.559149
456;3.423663;0.154122;2.620592
457;3.296637;0.138432;2.545046
458;3.333226;0.155066;2.748317
459;3.283468;0.138496;2.547040
460;3.306979;0.153830;2.596294
461;3.290774;0.138509;2.610829
462;3.319907;0.138483;2.548445
463;3.289691;0.155754;2.567066
464;3.306709;0.161373;2.608333
465;3.294833;0.138688;2.589248
466;3.338998;0.138509;2.606813
467;3.334759;0.138496;2.616982
468;3.292668;0.138502;2.582336
469;3.303341;0.138534;2.542285
470;3.292037;0.138528;2.573379
471;3.289992;0.138637;2.542807
472;3.291014;0.138570;2.511555
473;3.294472;0.138506;2.605465
474;3.287407;0.138726;2.557318
475;3.289691;0.138474;2.561513
476;3.323665;0.138448;2.575574
477;3.447414;0.138550;2.553575
478;3.294863;0.138742;2.532970
479;3.329678;0.138682;2.598448
480;3.291345;0.111667;2.527261
481;3.289391;0.119082;2.575078
482;3.278177;0.119216;2.486326
483;3.293961;0.141069;2.627850
484;3.285121;0.119197;2.501309
485;3.571223;0.126470;2.716166
486;3.347026;0.126576;2.537626
487;3.341133;0.118970;2.562618
488;3.304093;0.118851;2.518416
489;3.301807;0.142614;2.573315
490;3.295253;0.119091;2.522262
491;3.323184;0.119155;2.550275
492;3.282085;0.119072;2.478902
493;3.312571;0.119114;2.602599
494;3.287677;0.119203;2.528496
495;3.361608;0.119171;2.619888
496;3.300605;0.119155;2.534317
497;3.328897;0.119120;2.656227
498;3.292608;0.126432;2.600176
499;3.341945;0.126848;2.626272
500;3.286865;0.119312;2.524736
501;3.436380;0.118986;2.576051
502;3.289962;0.119046;2.506896
503;3.314676;0.119123;2.578269
504;3.293630;0.118982;2.529846
505;3.338878;0.118966;2.567408
506;3.291375;0.119222;2.512947
507;3.469272;0.118893;2.559482
508;3.286595;0.119088;2.507168
509;3.536197;0.118992;2.563171
510;3.296907;0.119094;2.576419
511;3.352829;0.119178;2.523021
512;3.276854;0.119021;2.543139
513;3.280551;0.126368;2.501715
514;3.280010;0.126374;2.552630
515;3.311279;0.126291;2.636857
516;3.316690;0.126333;2.547990
517;3.289211;0.140915;2.499866
518;3.309234;0.126253;2.537408
519;3.285903;0.126406;2.524643
520;3.327033;0.126528;2.676970
521;3.295373;0.126358;2.496247
522;3.345222;0.126400;2.584518
523;3.284941;0.126400;2.502119
524;3.299312;0.126240;2.672387
525;3.281093;0.126346;2.493350
526;3.419063;0.136000;2.621312
527;3.292698;0.142362;2.559690
528;3.312481;0.126397;2.560464
529;3.282566;0.126390;2.539674
530;3.310376;0.126240;2.621856
531;3.300695;0.126269;2.567411
532;3.313533;0.126400;2.602489
533;3.289962;0.126224;2.524842
534;3.308843;0.151322;2.647210
535;3.285993;0.126182;2.483030
536;3.323756;0.126509;2.615296
537;3.296306;0.126384;2.588519
538;3.303852;0.126509;2.674291
539;3.284099;0.126269;2.530121
540;3.309174;0.126323;2.621837
541;3.286595;0.126160;2.500813
542;3.355294;0.126330;2.560963
543;3.286174;0.142032;2.540045
544;3.537460;0.126304;2.702218
545;3.286625;0.133363;2.528265
546;3.306919;0.133494;2.597795
547;3.292247;0.133491;2.505379
548;3.301778;0.133504;2.629635
549;3.288098;0.133424;2.575603
550;3.301597;0.133328;2.573773
551;3.300124;0.133549;2.559213
552;3.539294;0.133357;2.642006
553;3.285933;0.133466;2.566586
554;3.352227;0.133517;2.627850
555;3.278568;0.147843;2.538016
556;3.325530;0.133318;2.596986
557;3.282897;0.133382;2.521270
558;3.560520;0.133795;2.565978
559;3.287527;0.133424;2.539216
560;3.292007;0.133398;2.583344
561;3.283859;0.133411;2.585155
562;3.308633;0.133357;2.641366
563;3.290263;0.133389;2.527606
564;3.323245;0.133315;2.531603
565;3.298049;0.133261;2.557267
566;3.306438;0.133322;2.501111
567;3.317051;0.133459;2.600477
568;3.293239;0.133475;2.583427
569;3.311339;0.133536;2.539379
570;3.291285;0.151002;2.571443
571;3.283318;0.133379;2.638867
572;3.284219;0.133504;2.550288
573;3.298200;0.133459;2.566861
574;3.289511;0.133501;2.498416
575;3.450812;0.133360;2.630259
576;3.291736;0.133264;2.522253
577;3.360225;0.140320;2.543414
578;3.294953;0.140480;2.531315
579;3.292999;0.140442;2.617177
580;3.291405;0.140387;2.533802
581;3.306498;0.140371;2.617533
582;3.294592;0.140403;2.595475
583;3.286926;0.140416;2.704432
584;3.275501;0.140336;2.563171
585;3.293390;0.140310;2.629770
586;3.291194;0.140458;2.550480
587;3.299793;0.140429;2.610928
588;3.285452;0.140374;2.505063
589;3.315187;0.140381;2.586515
590;3.276944;0.140358;2.521117
591;3.299884;0.140426;2.597920
592;3.284701;0.140323;2.500592
593;3.340772;0.140371;2.549008
594;3.301627;0.140432;2.519738
595;3.359954;0.140384;2.612503
596;3.388486;0.140253;2.533306
597;3.301868;0.140320;2.577200
598;3.282776;0.140237;2.505488
599;3.496331;0.140429;2.603363
600;3.280161;0.140506;2.497725
601;3.307310;0.140429;2.576141
602;3.288669;0.162826;2.558592
603;3.284280;0.140387;2.590448
604;3.284881;0.140454;2.551056
605;3.311729;0.140362;2.530886
606;3.289451;0.140394;2.551306
607;3.282145;0.162624;2.578419
608;3.287376;0.140294;2.544013
609;3.316811;0.171955;2.584800
610;3.351927;0.147350;2.668749
611;3.323695;0.147328;2.541149
612;3.339900;0.147466;2.555427
613;3.324297;0.147350;2.562391
614;3.281333;0.147370;2.560522
615;3.283017;0.162208;2.546048
616;3.330671;0.147354;2.612886
617;3.285452;0.147482;2.534272
618;3.295734;0.147315;2.584387
619;3.289000;0.147322;2.525075
620;3.314856;0.163267;2.589347
621;3.316299;0.169123;2.595078
622;3.515422;0.147427;2.597891
623;3.287737;0.147514;2.529565
624;3.301116;0.147395;2.621974
625;3.298440;0.147366;2.538746
626;3.345944;0.147354;2.622208
627;3.290623;0.147347;2.532739
628;3.512025;0.147475;2.603001
629;3.305867;0.147456;2.544986
630;3.314435;0.147408;2.598624
631;3.281574;0.147411;2.537622
632;3.286234;0.147430;2.607725
633;3.284280;0.147478;2.512704
634;3.319125;0.147757;2.596826
635;3.286624;0.163389;2.569686
636;3.342516;0.147366;2.605952
637;3.294261;0.147546;2.534090
638;3.480276;0.147232;2.580832
639;3.295224;0.147475;2.570966
640;3.512475;0.111728;2.589178
641;3.294141;0.117325;2.484547
642;3.382473;0.117386;2.530691
643;3.316810;0.117162;2.517251
644;3.291165;0.117299;2.501373
645;3.282566;0.117184;2.516147
646;3.291886;0.117251;2.486464
647;3.360435;0.117200;2.514109
648;3.287015;0.117235;2.472342
649;3.320298;0.117318;2.562790
650;3.281394;0.139587;2.539939
651;3.301116;0.117334;2.559920
652;3.287376;0.117318;2.491977
653;3.338217;0.127277;2.631949
654;3.286023;0.117331;2.479699
655;3.305747;0.117347;2.630147
656;3.290503;0.117126;2.476918
657;3.305506;0.117197;2.591974
658;3.300094;0.117152;2.493011
659;3.317983;0.117360;2.543277
660;3.292668;0.117181;2.533635
661;3.318163;0.117347;2.620121
662;3.292367;0.117264;2.504150
663;3.301086;0.117277;2.591818
664;3.284701;0.117206;2.486726
665;3.372311;0.117242;2.575024
666;3.306498;0.117568;2.539306
667;3.301808;0.117341;2.576022
668;3.285031;0.117306;2.546467
669;3.324116;0.117312;2.575162
670;3.289661;0.117219;2.506771
671;3.503366;0.117190;2.591872
672;3.294532;0.117130;2.534698
673;3.282897;0.124938;2.625344
674;3.287226;0.125069;2.519907
675;3.301717;0.124976;2.567673
676;3.286805;0.125094;2.497430
677;3.305957;0.125158;2.588352
678;3.288639;0.139670;2.537017
679;3.285061;0.124973;2.512285
680;3.283829;0.125027;2.531939
681;3.294412;0.125043;2.554490
682;3.302439;0.125222;2.638167
683;3.281303;0.125069;2.480992
684;3.297449;0.155971;2.597021
685;3.315758;0.125088;2.534925
686;3.290413;0.125200;2.536877
687;3.285573;0.124979;2.484842
688;3.281754;0.125066;2.548090
689;3.279920;0.124944;2.505222
690;3.351085;0.124957;2.567821
691;3.295223;0.146509;2.519655
692;3.409021;0.125078;2.584371
693;3.283799;0.125123;2.512064
694;3.541459;0.125002;2.553901
695;3.289601;0.125072;2.493420
696;3.464371;0.124957;2.608326
697;3.280311;0.125078;2.507424
698;3.322132;0.125302;2.619779
699;3.274839;0.125174;2.504797
700;3.285302;0.125142;2.576531
701;3.286264;0.125053;2.498486
702;3.320899;0.125142;2.567395
703;3.294682;0.125187;2.511754
704;3.303040;0.125088;2.589056
705;3.282836;0.130406;2.531379
706;3.322884;0.130410;2.583872
707;3.281333;0.130419;2.513670
708;3.288459;0.130496;2.569760
709;3.292367;0.145952;2.554183
710;3.335812;0.130518;2.590810
711;3.596448;0.130416;2.596211
712;3.309114;0.145472;2.631203
713;3.282957;0.130493;2.527523
714;3.300335;0.130874;2.592381
715;3.285002;0.130438;2.595606
716;3.422040;0.130355;2.605251
717;3.285843;0.130483;2.502768
718;3.323395;0.130435;2.606352
719;3.289932;0.130582;2.536867
720;3.391553;0.130541;2.573834
721;3.292337;0.130483;2.533738
722;3.314165;0.130502;2.528586
723;3.301778;0.130384;2.535059
724;3.284520;0.130637;2.556749
725;3.328506;0.130541;2.574615
726;3.300485;0.130422;2.512003
727;3.378926;0.130534;2.576163
728;3.314165;0.130627;2.576928
729;3.299102;0.130570;2.603011
730;3.290534;0.145843;2.558909
731;3.359894;0.130483;2.695446
732;3.303732;0.130608;2.527555
733;3.346455;0.152227;2.693974
734;3.299403;0.130531;2.584016
735;3.335812;0.145613;2.615699
736;3.285332;0.130701;2.508064
737;3.293900;0.134410;2.550812
738;3.281874;0.134518;2.500067
739;3.314706;0.134410;2.626019
740;3.302589;0.148554;2.533078
741;3.400452;0.134550;2.660413
742;3.287226;0.134486;2.512890
743;3.303882;0.134448;2.556775
744;3.287978;0.134531;2.489360
745;3.324116;0.134387;2.618310
746;3.301026;0.150166;2.565546
747;3.509770;0.134573;2.586355
748;3.285573;0.149661;2.528480
749;3.317081;0.134397;2.588070
750;3.283077;0.148320;2.512365
751;3.300274;0.134426;2.568957
752;3.280912;0.149424;2.563114
753;3.321951;0.134435;2.625523
754;3.303672;0.134701;2.581952
755;3.317231;0.134413;2.538954
756;3.294743;0.134806;2.554189
757;3.317141;0.134621;2.609143
758;3.288609;0.134470;2.498425
759;3.295104;0.134435;2.527293
760;3.476819;0.134544;2.548355
761;3.316570;0.134477;2.611213
762;3.289782;0.134550;2.544758
763;3.296456;0.134557;2.544531
764;3.302890;0.134544;2.601347
765;3.291195;0.134893;2.542870
766;3.293450;0.134531;2.558963
767;3.286595;0.134461;2.491670
768;3.483132;0.134454;2.607437
769;3.284670;0.144317;2.523216
770;3.287196;0.144067;2.610340
771;3.290684;0.165459;2.566797
772;3.434125;0.157526;2.605987
773;3.299042;0.144355;2.572855
774;3.304273;0.144202;2.588634
775;3.294261;0.144234;2.513933
776;3.394349;0.151386;2.594906
777;3.292277;0.158035;2.530115
778;3.308392;0.144147;2.585568
779;3.285723;0.144595;2.506732
780;3.315277;0.144243;2.538128
781;3.295704;0.144301;2.556365
782;3.313082;0.144221;2.670630
783;3.284520;0.166547;2.566807
784;3.331482;0.144192;2.576515
785;3.293600;0.144198;2.567696
786;3.290924;0.144186;2.611757
787;3.285843;0.144266;2.519824
788;3.313593;0.144374;2.638375
789;3.303010;0.160374;2.583318
790;3.296216;0.144490;2.548666
791;3.293209;0.144406;2.534515
792;3.322222;0.144365;2.625002
793;3.294502;0.144454;2.553357
794;3.303101;0.144410;2.557833
795;3.312842;0.167286;2.617130
796;3.428353;0.144598;2.553926
797;3.383465;0.144474;2.587623
798;3.307430;0.144509;2.543424
799;3.292788;0.144531;2.570438
800;3.282356;0.144269;2.606278
801;3.301837;0.147878;2.604151
802;3.304934;0.148083;2.546746
803;3.297658;0.148131;2.581767
804;3.303792;0.147990;2.612554
805;3.291856;0.148054;2.544432
806;3.293479;0.147840;2.588899
807;3.349822;0.147917;2.597222
808;3.298861;0.162742;2.570173
809;3.317532;0.147971;2.548871
810;3.282265;0.148147;2.536368
811;3.405353;0.148013;2.705821
812;3.283859;0.148166;2.508816
813;3.360105;0.147968;2.675933
814;3.283468;0.147907;2.522160
815;3.291375;0.148128;2.578906
816;3.280401;0.147958;2.534358
817;3.305957;0.148083;2.643174
818;3.300936;0.148086;2.552474
