BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
343;56.216869;1.920525;37.980942
344;56.044117;1.920954;38.389275
345;57.026527;1.921088;37.632732
346;56.027996;1.920646;38.907101
347;56.391308;1.837901;37.823860
348;56.981972;1.837773;37.869637
349;56.218437;1.837299;38.048805
350;56.372185;1.868448;37.991478
351;55.983624;1.837440;38.974541
352;55.975685;1.836966;37.638645
353;56.135754;2.034035;39.004383
354;56.238575;2.003354;37.933235
355;56.200756;2.003206;38.441696
356;56.147541;2.003738;38.074383
357;56.380424;2.004390;37.713383
358;58.185310;2.710957;40.564007
359;59.773365;2.035130;38.031151
360;55.868713;2.288224;38.254387
361;56.266113;2.004006;37.948498
362;57.075897;2.192237;39.325115
363;56.543922;1.913107;38.507233
364;55.831432;1.913050;38.865562
365;56.740845;1.943520;38.537113
366;56.159801;1.912807;37.763645
367;56.238697;1.913114;38.396820
368;56.793343;1.912499;38.407238
369;56.530994;1.943379;39.240856
370;56.284096;1.913126;38.426777
371;56.154518;1.913267;38.412956
372;56.466957;1.912851;37.311756
373;56.972298;1.913082;38.386269
374;55.950611;1.912813;37.865807
375;56.504234;1.912947;37.664436
376;56.249218;1.912634;38.550709
377;56.467976;1.912710;37.682590
378;56.131786;1.943584;38.265022
379;56.645599;1.913222;38.095123
380;60.392712;1.914144;38.860455
381;57.586529;1.822906;39.918182
382;57.115826;1.822784;39.352161
383;56.491188;1.822355;38.074444
384;56.728584;1.821414;39.568966
385;56.529915;1.978477;38.172276
386;56.392334;1.979379;37.943840
387;56.232983;1.978733;37.883656
388;56.065224;1.978490;38.207954
389;56.095348;2.074009;39.017902
390;56.828041;1.979066;37.823399
391;56.120117;1.978791;37.941528
392;56.547108;1.978726;38.050331
393;56.855339;1.978893;38.902122
394;56.071117;1.979405;37.772724
395;56.707115;2.046675;37.917160
396;56.243084;1.978790;38.814995
397;57.234398;2.009005;37.941177
398;56.177605;1.978822;38.290039
399;56.300873;1.979501;38.457092
400;56.354267;1.978957;38.332909
401;56.065704;1.880742;37.630859
402;56.608807;1.879987;37.800190
403;56.218311;1.881005;38.356453
404;56.480659;1.880576;37.458214
405;56.417824;1.911085;37.831635
406;56.347778;1.880582;38.391685
407;56.420235;1.880474;38.398560
408;56.131847;1.911514;38.580772
409;56.476208;1.880486;37.482059
410;56.251930;1.880410;38.168186
411;56.689198;1.880742;37.876717
412;57.002113;1.958637;38.614777
413;56.217232;1.880128;37.748264
414;56.275738;1.880851;38.802853
415;56.509045;1.880845;38.287323
416;56.287647;1.880147;38.442699
417;56.459858;2.020429;37.977581
418;56.797607;2.019539;37.683239
419;56.402855;2.019629;37.663445
420;57.378895;2.019878;38.740715
421;56.569599;2.019955;37.952728
422;56.404716;2.019597;38.038151
423;56.539471;2.049081;38.320717
424;57.295311;1.913562;38.282364
425;56.232983;1.944813;37.975784
426;56.831585;1.913869;38.114235
427;56.298229;1.979098;37.850090
428;56.646679;1.913722;37.848194
429;56.362385;1.914003;37.303322
430;56.452526;2.011571;38.090256
431;56.115730;1.914374;38.372169
432;56.968620;1.977837;38.513344
433;56.172131;1.914893;38.394138
434;56.322815;1.949805;37.748409
435;56.930317;1.913958;37.902088
436;60.791676;1.977619;37.633369
437;56.267620;1.914842;37.866631
438;58.805256;1.914285;37.783272
439;56.364368;1.914496;38.170910
440;56.178143;1.914106;38.595787
441;56.228172;1.914234;37.941536
442;56.253307;1.914483;38.741055
443;56.253368;1.914982;37.739540
444;57.088825;1.915296;38.108925
445;56.402191;1.915034;37.889675
446;56.304241;1.914573;38.760918
447;56.206646;1.914893;37.494099
448;56.489021;1.914150;37.517120
449;56.113747;1.971885;37.730919
450;56.485588;1.936077;37.634682
451;56.336231;1.935334;38.705250
452;55.772625;1.935603;37.717075
453;56.653358;2.036986;38.439598
454;56.160347;1.935680;38.021851
455;56.590523;1.935680;37.625538
456;56.210854;1.935609;38.242958
457;56.010201;1.935661;37.723427
458;59.242046;1.935347;37.994293
459;55.891441;1.935706;38.538879
460;57.261463;1.935379;38.225842
461;56.673443;2.037939;37.928200
462;56.234913;1.998816;37.830463
463;55.944714;1.936013;38.566792
464;56.282532;1.935654;38.261650
465;56.805611;1.936493;38.668175
466;56.102318;1.936608;37.604153
467;56.371651;1.936435;38.505188
468;56.087048;1.936064;37.611462
469;56.601463;1.936774;37.993355
470;56.041950;1.935622;37.929070
471;57.790730;1.936544;38.041241
472;56.298168;1.936109;37.796753
473;56.059685;1.936614;38.713242
474;56.442955;1.936518;38.483765
475;56.029022;1.936691;38.256866
476;56.186623;1.936646;38.181892
477;56.147541;1.823424;38.702415
478;56.534126;1.823501;38.334175
479;56.687214;1.823475;38.500153
480;56.173878;1.821869;37.364254
481;58.941395;2.010765;38.644096
482;56.135334;1.944793;37.712914
483;57.265728;1.944480;38.344303
484;55.859150;1.944493;37.600277
485;56.483368;1.944371;39.137844
486;56.038643;1.943795;38.095200
487;56.543018;1.943808;38.193466
488;56.351799;2.074253;37.928658
489;56.114830;1.944141;38.112679
490;56.305927;1.973638;37.895226
491;56.387035;2.024064;38.192307
492;56.498219;1.944352;37.552635
493;56.210197;1.944538;38.813007
494;56.310974;1.975904;38.613895
495;56.172493;2.029389;38.164864
496;56.167744;1.943949;38.124290
497;56.489799;1.975680;38.705517
498;56.483971;1.944269;37.673229
499;56.782459;1.975846;38.567589
500;56.087048;1.945082;37.959953
501;56.453239;1.944704;37.615814
502;56.215370;1.944141;39.186104
503;55.995827;2.012051;38.382809
504;56.193054;1.944237;38.018700
505;56.030346;1.943962;38.464935
506;57.380455;1.944429;37.902164
507;55.831371;1.944294;38.065742
508;57.067902;1.823245;37.696983
509;56.400146;1.823027;37.427078
510;55.982658;1.822944;37.776020
511;58.052238;1.823424;38.509991
512;55.902752;1.822886;37.740856
513;56.115547;1.936467;37.594540
514;55.831135;2.055168;38.727791
515;56.190773;1.966662;37.976357
516;56.324867;1.937043;38.611366
517;56.083626;1.936960;37.484688
518;56.532433;1.936986;37.865608
519;56.662861;1.965837;37.627632
520;56.735798;1.937126;38.092442
521;56.268944;1.937370;37.963245
522;56.792076;1.983802;38.004860
523;56.108692;1.987398;37.973717
524;56.364971;1.936678;37.974960
525;56.611382;1.936921;37.929626
526;56.334064;1.937114;37.626312
527;56.206886;1.937472;38.178852
528;56.504536;2.054080;38.575264
529;56.206646;1.937280;37.410328
530;56.010437;2.012352;37.768913
531;56.777824;1.937395;37.947956
532;56.413136;1.937286;38.214279
533;56.227215;1.937114;37.469128
534;56.147541;1.937594;38.256302
535;56.546204;2.033818;37.950672
536;56.545788;2.039853;38.365604
537;56.298286;1.937600;39.720013
538;55.902027;1.937619;39.097530
539;56.183372;1.937907;39.244152
540;59.686592;1.834336;54.948769
541;56.529976;1.870003;39.056210
542;58.018208;1.760614;39.570087
543;56.476391;1.937293;38.824707
544;56.479462;1.781894;39.653465
545;60.679405;1.944403;41.218750
546;57.327721;1.946119;38.765160
547;56.775726;1.998522;39.079689
548;56.563457;1.945037;39.186348
549;56.605133;1.914778;38.647762
550;56.310677;1.914240;37.626648
551;57.585987;2.005363;39.156895
552;56.449211;1.943341;38.299232
553;56.417889;1.914374;38.757587
554;58.773926;1.913913;37.969257
555;57.479378;1.943283;41.095779
556;59.041027;1.914138;38.833473
557;57.261280;1.914349;42.894054
558;58.249046;2.045286;39.756554
559;57.454479;1.942618;39.199436
560;57.372520;1.951373;39.444706
561;58.297157;1.913939;39.795799
562;59.549858;2.166899;40.583275
563;56.237072;1.914816;40.973606
564;56.554558;1.914118;38.430069
565;56.116810;1.914093;38.547535
566;57.176189;1.913799;37.830765
567;56.373871;1.914317;38.874756
568;58.368645;1.914458;40.261589
569;56.470142;1.914221;38.425224
570;57.568550;1.914406;38.638367
571;67.469437;1.914323;40.759148
572;72.449280;2.337715;42.335110
573;59.914551;1.944250;38.683586
574;56.991173;2.396403;39.947296
575;58.543144;2.013491;38.525772
576;57.669868;2.330554;40.700630
577;56.186199;2.094195;39.185562
578;58.006481;2.135360;39.441109
579;56.053917;2.020378;38.121120
580;55.619953;2.019546;38.552788
581;56.232380;2.049312;38.636826
582;56.120117;2.083738;38.261803
583;56.195465;2.019155;37.959003
584;57.011559;2.055187;39.383247
585;56.035095;2.048832;38.040569
586;57.439686;1.875923;38.226982
587;56.520832;1.906406;38.293602
588;57.177635;1.876077;38.792290
589;59.005974;1.876538;40.031948
590;56.655403;1.875603;40.190716
591;57.713764;2.277606;40.644119
592;56.422760;1.875878;40.239849
593;56.307789;1.976096;38.361370
594;56.240143;1.905786;38.412495
595;56.255116;1.876032;37.536964
596;56.163109;1.876333;37.823402
597;55.984467;1.875936;38.138477
598;56.158546;1.876026;38.006844
599;55.895470;1.875834;38.103676
600;56.185841;1.876147;38.174225
601;56.487694;1.905709;38.714344
602;56.458477;1.907385;38.045673
603;56.740246;1.876000;37.761433
604;56.095104;1.876557;38.288754
605;56.729847;1.943955;37.847607
606;56.297626;1.875853;38.596577
607;56.207367;1.875885;37.357426
608;56.402489;1.875021;38.276989
609;56.114403;2.036115;37.984303
610;56.418129;2.003878;38.338585
611;56.098957;2.121536;37.952503
612;56.572960;1.974650;37.638161
613;56.543922;1.974496;37.698990
614;57.686043;2.041267;38.621075
615;56.676270;1.974118;37.996052
616;56.137012;1.974163;37.855339
617;56.597618;2.103872;38.493080
618;56.176281;1.974361;37.746735
619;56.316864;1.974125;38.462887
620;56.210255;2.120851;38.528046
621;56.384514;1.973837;37.362080
622;56.384998;1.974035;38.300056
623;56.417767;2.041843;37.839226
624;56.351448;1.973850;37.506481
625;55.927460;1.975014;38.116966
626;56.376038;2.034029;39.253639
627;56.254509;2.050925;38.271912
628;56.399189;1.974042;37.871128
629;56.140800;1.974733;38.587265
630;56.237671;1.974618;37.342628
631;56.236835;1.974963;38.202747
632;56.077007;1.974547;37.970314
633;56.378082;1.974515;38.578522
634;56.334961;2.004685;38.785580
635;56.225109;1.886298;37.862358
636;56.097572;1.823424;39.050392
637;56.644520;1.822886;38.064034
638;56.454987;1.854451;38.160801
639;56.140800;1.822816;37.625862
640;56.870552;1.822765;38.283840
641;56.100395;1.992909;38.204521
642;56.384876;1.914374;37.367668
643;56.255291;1.914118;38.984497
644;56.938499;1.913990;38.460625
645;57.041618;1.914170;38.457458
646;56.396660;1.914310;37.695400
647;56.288307;1.913984;38.067162
648;55.809246;1.913894;38.376591
649;56.647408;1.913965;38.725677
650;55.971954;1.913939;37.334309
651;56.015911;1.980941;38.756397
652;56.305805;1.913702;37.961761
653;56.309650;1.914042;38.733940
654;56.315422;1.913466;38.445690
655;58.054344;1.914221;38.665638
656;56.216148;1.914061;38.466702
657;56.570854;1.914528;37.531502
658;57.426403;2.018329;38.756401
659;57.071510;1.914214;38.116531
660;56.385296;1.913843;37.969139
661;56.234905;1.944506;38.199532
662;56.120117;1.914637;37.453705
663;56.970306;1.913786;37.993889
664;56.210674;1.913843;37.847370
665;56.346630;1.914342;38.501534
666;55.935997;1.944742;38.123802
667;56.845837;1.914714;38.623890
668;56.184277;1.914726;37.822731
669;56.963451;1.914669;37.797661
670;56.106529;1.992211;37.883888
671;56.676872;1.914362;37.950592
672;56.666828;1.913901;38.159657
673;56.419151;2.023424;39.268192
674;56.695026;2.023296;37.966164
675;56.130463;2.023117;38.979897
676;57.000496;2.023456;38.679405
677;56.310913;2.023322;38.429214
678;56.093956;2.023456;38.034996
679;57.160320;2.022983;38.253899
680;56.072315;2.086566;38.432976
681;56.354267;2.023859;37.828934
682;56.048321;2.022611;38.253716
683;56.094799;2.022912;37.493431
684;56.294140;2.051808;39.127998
685;56.302681;2.050931;38.474834
686;57.045532;2.023226;39.247368
687;56.277000;2.023853;38.290771
688;58.602314;2.022995;38.345726
689;55.882790;2.050669;37.653130
690;56.203461;2.050874;37.989990
691;56.200817;2.023443;38.330387
692;56.240196;2.023405;38.049763
693;56.739586;1.930745;38.598106
694;56.247719;1.854970;38.122993
695;56.286263;1.915917;37.962162
696;56.205444;1.855366;38.531242
697;56.246754;1.856045;37.411201
698;58.658539;1.855616;39.550209
699;56.470257;1.855264;37.992847
700;56.022408;1.855091;38.157822
701;56.407543;1.856288;37.534222
702;56.657867;1.951558;38.231083
703;56.343330;1.856000;37.659573
704;56.983479;1.855347;38.056602
705;56.086926;2.046605;38.399384
706;56.654987;1.955098;40.099388
707;56.187946;1.955936;38.618076
708;57.022076;1.955117;38.105164
709;56.130524;1.955622;38.232258
710;56.779152;1.956320;38.858406
711;56.412895;1.986067;38.874634
712;57.437042;1.955821;40.462437
713;57.042706;2.061274;38.707039
714;56.745716;1.954746;37.842262
715;62.559937;2.322278;40.297478
716;56.230816;2.082426;39.056019
717;56.247356;1.955098;37.685593
718;57.533375;1.955296;38.421658
719;56.766705;1.955002;38.317314
720;56.026794;1.954509;37.455807
721;56.205147;1.955334;38.137054
722;56.488598;1.955584;38.718124
723;56.379524;1.955488;38.622437
724;56.172371;1.954688;37.781544
725;57.147392;1.954662;37.945400
726;56.735920;1.981619;38.910885
727;56.066540;1.954234;37.303581
728;56.353546;1.954490;38.365009
729;56.784687;1.954586;37.788780
730;56.359314;1.955002;38.014854
731;56.135876;1.954886;38.152908
732;58.757576;1.954758;38.107777
733;56.083263;1.955161;38.268402
734;56.559914;1.955251;38.872505
735;56.516743;1.955955;38.619053
736;56.180248;1.954438;37.628635
737;56.300873;2.017517;38.270489
738;56.458057;2.016794;38.191921
739;56.547474;2.081625;37.931541
740;56.444344;2.017811;38.104317
741;56.537426;2.017798;38.317932
742;57.037231;2.085069;39.246300
743;56.218971;2.113101;37.961189
744;57.350334;2.017939;38.340828
745;59.265736;2.047808;41.579109
746;58.542004;2.018867;41.690285
747;57.099346;2.229741;38.997849
748;56.860146;2.018848;40.458298
749;57.535534;2.018893;40.004684
750;56.424980;2.018771;39.338112
751;57.024670;2.018771;39.156712
752;58.960693;2.017600;38.284840
753;56.994835;2.018509;39.666523
754;57.310528;2.051718;37.549477
755;60.610741;2.241843;39.555264
756;56.568871;2.018650;39.062603
757;56.911438;2.018425;38.122803
758;56.686729;2.135475;38.389771
759;57.937634;2.059507;41.261150
760;56.880470;2.017907;38.372402
761;55.805931;2.019014;38.228642
762;56.341400;1.835309;37.460754
763;56.143028;1.862944;38.082447
764;56.306164;1.835175;38.181938
765;56.824852;1.835597;39.333229
766;58.589325;1.835597;39.176849
767;56.671764;1.992134;38.777504
768;56.579395;1.834643;38.065998
769;57.169220;2.069856;40.173183
770;58.117119;1.974419;39.601402
771;56.960632;2.091456;39.926579
772;56.214588;1.972986;39.136444
773;56.499908;1.973395;38.608318
774;56.012665;1.973811;37.672104
775;57.034161;1.974579;38.217705
776;56.220238;2.002515;37.676613
777;56.560341;2.107328;37.920929
778;56.007435;1.973824;37.777607
779;56.234730;2.002214;39.000072
780;56.771812;1.974503;39.209557
781;55.801006;1.974195;38.289833
