BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
186;287.208649;0.898080;24.406368
187;288.391724;0.897984;22.051840
188;288.200226;0.893792;22.656384
189;293.802887;0.891168;22.171137
190;293.342010;0.888864;23.132160
191;296.087250;0.882272;22.213633
192;290.738647;0.881792;21.884960
193;293.069000;0.990656;22.417473
194;288.498169;0.989696;25.100449
195;292.314667;0.981856;22.800385
196;291.849854;0.970432;22.427649
197;288.948242;0.968960;22.755775
198;289.342102;0.966112;23.896065
199;289.289795;0.961088;22.735872
200;292.973083;0.959584;23.769377
201;295.538574;0.949600;22.647873
202;290.806580;0.949728;23.138304
203;287.698120;0.946272;22.464865
204;288.475616;0.943648;22.367519
205;293.456848;0.941792;22.813761
206;293.925262;0.927488;23.811071
207;289.035126;0.927360;22.355040
208;288.479523;0.927456;22.657440
209;289.588043;0.921024;22.590752
210;288.386627;0.918912;23.162399
211;293.590637;0.921312;22.262177
212;288.423920;0.909312;22.395041
213;290.372131;0.907424;23.217600
214;288.288910;1.050624;23.799809
215;289.409149;0.899456;22.338623
216;287.445282;0.898464;22.861824
217;294.754181;0.900256;25.934048
218;288.352051;0.885536;22.733856
219;288.832489;0.884704;22.064129
220;288.087463;0.886688;22.326784
221;291.625854;0.885344;24.100864
222;293.115601;0.880704;22.306881
223;292.466187;0.880416;22.624577
224;289.572998;0.883200;24.170977
225;288.315369;0.963264;23.369728
226;289.039032;0.961120;24.196608
227;289.845703;0.960576;22.382591
228;289.317444;0.958400;24.715296
229;291.520935;0.956416;24.196096
230;291.577148;0.954880;22.161407
231;287.054138;0.941088;23.306433
232;287.494598;0.940448;23.841791
233;296.071930;0.939136;22.327841
234;292.229889;0.938944;21.875105
235;287.463928;0.934912;22.450720
236;290.335754;0.932864;22.903809
237;287.924530;0.934304;22.282240
238;288.579041;0.922880;22.548479
239;289.026703;0.915456;22.522881
240;289.193878;0.914176;24.298496
241;292.786102;0.913792;24.148993
242;295.403564;0.914784;22.292641
243;287.392059;0.909120;22.201344
244;288.883301;0.910560;24.269312
245;294.073181;0.908192;22.628832
246;288.607300;0.893888;22.549728
247;287.345459;0.889856;22.139008
248;287.327423;1.047776;24.528225
249;289.824036;0.889344;23.983232
250;289.935303;0.886752;21.996799
251;290.547424;0.885088;22.807968
252;288.217346;0.888096;22.751232
253;290.471344;0.884832;22.112255
254;289.383606;0.872192;22.753281
255;288.392639;1.036768;22.660095
256;289.086853;0.872512;24.622080
257;289.276550;0.964992;22.122561
258;292.756927;0.970688;22.320160
259;288.939514;1.117696;23.712000
260;287.981628;0.961536;22.916096
261;290.728119;0.960384;22.379969
262;289.295807;0.957216;23.241728
263;290.818909;0.942336;25.023487
264;288.833405;0.939488;22.595585
265;294.325134;0.940384;24.519039
266;288.796417;0.935744;22.677856
267;287.819305;0.935232;23.220224
268;293.086426;0.934272;23.969055
269;293.772522;0.937952;22.554625
270;288.182190;0.936640;22.009216
271;287.749542;0.934176;23.328129
272;287.771179;0.927456;22.073343
273;294.525360;0.917504;22.486015
274;287.589600;0.913408;22.237185
275;287.299774;0.911360;24.021408
276;289.036652;0.909664;22.516224
277;288.377594;0.913536;21.909504
278;287.785309;0.911360;22.269184
279;292.498962;0.910944;25.015297
280;290.460541;0.905952;24.173569
281;289.689667;0.905344;21.844128
282;287.173798;0.905952;22.311935
283;287.901978;0.890592;23.243776
284;289.009888;0.889856;22.641920
285;287.781708;0.891264;22.085793
286;288.978302;0.885152;23.710720
287;289.870636;0.885472;23.745888
288;288.566406;0.889728;22.626305
289;287.431458;0.993248;22.610081
290;288.369476;1.134432;23.885824
291;290.908508;0.986784;22.746176
292;292.600891;0.984096;22.300703
293;288.689972;0.966528;22.530048
294;288.239594;0.968704;26.863617
295;287.760651;0.961664;22.432768
296;288.567932;1.107904;23.908352
297;287.377319;0.962496;22.383007
298;287.781708;0.959424;23.548223
299;290.527893;0.961440;22.242304
300;288.807251;0.961536;22.275616
301;287.273895;0.962976;23.556641
302;293.375366;0.962112;23.845407
303;289.742859;0.958656;21.951488
304;291.722382;0.956032;22.644735
305;296.847321;0.937504;22.810848
306;288.950958;0.934496;23.833599
307;288.822876;0.933760;22.273024
308;289.920868;0.933312;24.148256
309;288.878204;0.929664;22.567936
310;300.171051;0.928768;25.423103
311;287.695435;0.928768;22.517088
312;289.777435;0.934432;23.041376
313;290.433167;0.930912;24.305664
314;287.750153;0.929504;24.245344
315;289.464783;0.923200;22.045696
316;287.241425;0.926816;21.721249
317;286.990387;1.298688;22.790367
318;305.810394;0.908064;22.535423
319;296.118835;0.906560;23.442753
320;291.022156;0.908736;21.899521
321;288.900452;1.032256;22.514688
322;295.547302;1.025856;24.049952
323;287.894165;1.028384;22.279167
324;289.910950;1.025792;22.264128
325;287.195129;1.024832;23.894112
326;288.099487;1.168288;24.606720
327;290.270233;1.022976;25.340927
328;287.757660;1.021984;21.948416
329;291.890747;1.169792;22.774849
330;293.622498;1.022080;22.326271
331;290.253082;1.020448;22.845856
332;287.447083;0.995936;22.277664
333;287.003906;0.999488;23.245825
334;288.643372;0.998880;22.426016
335;301.733246;0.994688;22.343904
336;288.087463;0.989184;22.264832
337;288.077240;0.989184;22.686720
338;293.743683;0.988544;22.114401
339;291.924408;0.987296;22.604959
340;287.365295;0.986848;22.558720
341;287.240234;1.365408;23.407616
342;290.296387;0.985536;23.306240
343;287.838837;0.987872;21.935425
344;286.855408;0.989536;23.247969
345;287.659027;0.987136;23.926785
346;289.729950;0.988128;22.490528
347;290.594635;0.962944;23.848961
348;286.941376;0.964000;22.880257
349;294.255676;0.963040;24.237057
350;289.827667;0.967616;22.481184
351;287.582977;0.960224;22.396448
352;287.975342;0.955040;23.317024
353;292.725342;0.979232;22.536192
354;294.250885;0.979520;22.382591
355;297.665710;0.978944;22.507521
356;288.306946;1.123424;23.254496
357;289.589233;0.976224;22.656000
358;299.197540;0.972672;23.453024
359;287.166565;0.971840;22.486015
360;287.260681;0.972992;22.663361
361;288.192108;0.971616;23.659584
362;288.094086;0.970400;21.984257
363;288.039368;0.943296;22.480097
364;288.249237;0.947456;23.033024
365;291.857056;0.942432;22.374399
366;290.039612;0.943072;22.820225
367;287.141022;0.944128;22.455393
368;287.950378;0.942016;24.089792
369;289.774750;0.941024;22.330368
370;290.031189;0.938400;22.866943
371;288.717041;0.940896;22.996416
372;291.844727;0.940416;23.388161
373;287.647003;0.940384;22.439297
374;303.357666;0.940032;22.460800
375;291.318604;0.934912;24.660416
376;287.196045;0.934688;22.781248
377;289.645447;0.934720;22.022144
