BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
186;22.627460;0.078589;2.373725
187;22.324913;0.078320;2.091136
188;22.897537;0.077318;2.225421
189;22.301311;0.077898;2.220342
190;22.389193;0.078368;2.238653
191;22.219143;0.077248;2.156301
192;22.287268;0.077731;2.260214
193;22.779018;0.087142;2.205037
194;22.594959;0.086787;2.167824
195;22.257023;0.086669;2.175232
196;22.428577;0.086528;2.179641
197;22.265472;0.085050;2.232096
198;22.294966;0.085370;2.108263
199;22.134268;0.085693;2.254681
200;22.992153;0.082102;2.436794
201;22.207897;0.081066;2.039002
202;22.308857;0.081885;2.166771
203;22.304108;0.081942;2.225171
204;22.383930;0.081632;2.113686
205;22.177259;0.081248;2.382029
206;22.475662;0.080474;2.100333
207;22.575058;0.080474;2.088816
208;22.361261;0.080102;2.108119
209;22.172842;0.080861;2.104493
210;22.498779;0.080755;2.297315
211;22.405426;0.081117;2.230669
212;23.181652;0.080115;2.229373
213;22.582512;0.079421;2.140460
214;22.203630;0.080397;2.266119
215;22.223412;0.079165;2.087014
216;22.088810;0.079014;2.211747
217;23.091730;0.079018;2.064797
218;22.227619;0.079603;2.048966
219;22.394846;0.078550;2.186672
220;22.218481;0.078595;2.116339
221;22.421844;0.078730;2.127085
222;22.363003;0.078966;2.064867
223;22.219654;0.075779;2.207056
224;22.990078;0.076150;2.372874
225;22.158352;0.084614;2.106310
226;22.379631;0.083046;2.249834
227;23.164907;0.083514;2.129616
228;22.227291;0.082669;2.072247
229;22.345657;0.082845;2.262038
230;22.092777;0.082746;2.265664
231;22.568050;0.082666;2.138730
232;22.423075;0.082013;2.121773
233;22.294367;0.082541;2.196752
234;22.021313;0.081994;2.227949
235;22.447577;0.081194;2.152278
236;22.331858;0.081440;2.136893
237;22.490183;0.081725;2.379946
238;22.397369;0.081510;2.154304
239;22.397610;0.080346;2.058720
240;22.147106;0.081443;2.270378
241;22.386875;0.081549;2.083142
242;22.370251;0.080400;2.346726
243;22.479298;0.080957;2.187354
244;22.134750;0.080573;2.128563
245;22.135862;0.080656;2.367453
246;22.184866;0.080048;2.093949
247;23.063587;0.080214;2.038883
248;22.526560;0.079763;2.523072
249;22.277409;0.080202;2.239098
250;22.182613;0.076768;2.249456
251;22.118395;0.077037;2.360928
252;22.243073;0.077034;2.283597
253;22.347250;0.076726;2.306790
254;22.235798;0.076765;2.208333
255;22.367214;0.075853;2.183712
256;22.361954;0.076422;2.407901
257;22.453680;0.084461;2.031703
258;22.605331;0.084554;2.327008
259;22.282370;0.084250;2.388010
260;22.413816;0.083178;2.161088
261;22.146503;0.083267;2.216592
262;22.252724;0.083661;2.194138
263;22.269114;0.082765;2.232451
264;22.163883;0.082067;2.328346
265;22.603048;0.082592;2.370778
266;22.438017;0.082106;2.132957
267;23.705122;0.082099;2.195277
268;22.179787;0.082224;2.120176
269;22.163553;0.081718;2.128573
270;22.182491;0.082064;2.170166
271;22.167040;0.081642;2.148694
272;22.725111;0.081603;2.339315
273;22.635456;0.083091;2.363831
274;22.179607;0.081840;2.033187
275;22.906616;0.081578;2.059356
276;22.160543;0.081872;2.231776
277;22.749466;0.080960;2.057590
278;22.315683;0.081331;2.162480
279;22.194008;0.081258;2.194403
280;22.443430;0.080614;2.162390
281;22.275124;0.079427;2.267920
282;23.581194;0.079472;2.086791
283;22.246412;0.079942;2.364819
284;22.260513;0.079462;2.239334
285;22.216196;0.079779;2.056493
286;22.905834;0.076474;2.305251
287;22.677517;0.075482;2.011747
288;22.356239;0.076256;2.020378
289;22.672377;0.085878;2.320010
290;22.239979;0.085277;2.326221
291;23.396654;0.084371;2.121207
292;22.219414;0.084205;2.088301
293;22.235165;0.084067;2.173562
294;22.476683;0.084000;2.115190
295;22.545109;0.084198;2.416784
296;22.600971;0.083184;2.103738
297;22.468985;0.083274;2.351856
298;22.269022;0.083875;2.173831
299;22.201015;0.083920;2.396634
300;22.145994;0.083405;2.068371
301;23.062777;0.083635;2.213334
302;22.101048;0.082512;2.182294
303;22.419949;0.082240;2.143904
304;22.208557;0.082995;2.260592
305;22.367004;0.083792;2.185965
306;22.587656;0.083459;2.070019
307;22.569345;0.082294;2.094695
308;22.491743;0.083024;2.198749
309;22.570547;0.082285;2.208611
310;22.265625;0.082576;2.290154
311;22.435913;0.082349;2.054218
312;22.120859;0.081363;2.163878
313;22.382969;0.081373;2.024362
314;22.142235;0.082051;2.168064
315;22.492826;0.081654;2.297376
316;22.418865;0.081555;2.153801
317;22.138206;0.082205;2.182224
318;22.194006;0.081296;2.338266
319;22.195179;0.080576;2.020205
320;22.182524;0.081146;2.280192
321;22.308136;0.091805;2.227085
322;22.406511;0.091645;2.270201
323;22.832294;0.091731;2.567629
324;22.045755;0.091018;2.194838
325;22.867590;0.090429;2.324458
326;22.067822;0.090410;2.250758
327;22.823816;0.090883;2.206346
328;22.292772;0.089450;2.068006
329;22.144850;0.090237;2.152586
330;22.482365;0.090179;2.040582
331;22.141815;0.089674;2.336359
